year,artist,track,time,date.entered,week,rating
2000,Smash Mouth,Then The Morning Com...,3:04,10/30/1999,21,27.0
2000,Son By Four,A Puro Dolor (Purest...,3:30,4/8/2000,21,31.0
2000,Sonique,It Feels So Good,3:48,1/22/2000,21,21.0
2000,SoulDecision,Faded,3:25,7/8/2000,21,34.0
2000,Sting,Desert Rose,3:52,5/13/2000,21,30.0
2000,"Strait, George",Go On,3:48,8/26/2000,21,97.0
2000,Third Eye Blind,Never Let You Go,3:57,1/22/2000,21,45.0
2000,Train,Meet Virginia,3:55,10/9/1999,21,32.0
2000,"Tritt, Travis",Best Of Intentions,4:15,8/19/2000,21,49.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,21,8.0
2000,Vertical Horizon,You're A God,3:45,8/26/2000,21,49.0
2000,matchbox twenty,Bent,4:12,4/29/2000,21,4.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,22,7.0
2000,Aaliyah,Try Again,4:03,3/18/2000,22,5.0
2000,"Aguilera, Christina",I Turn To You,4:00,4/15/2000,22,50.0
2000,"Aguilera, Christina",What A Girl Wants,3:18,11/27/1999,22,40.0
2000,Amber,Sexual,4:38,7/17/1999,22,79.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,22,16.0
2000,BBMak,Back Here,3:35,4/29/2000,22,17.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,1/1/2000,22,34.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,22,17.0
2000,Blink-182,All The Small Things,2:52,12/4/1999,22,41.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,22,13.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,22,7.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,22,7.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,22,4.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,22,7.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,22,10.0
2000,Dream,He Loves U Not,3:43,9/30/2000,22,11.0
2000,"Gray, Macy",I Try,3:52,2/19/2000,22,16.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,22,3.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,22,10.0
2000,Jagged Edge,Let's Get Married,4:23,5/6/2000,22,29.0
2000,Janet,Doesn't Really Matte...,4:17,6/17/2000,22,37.0
2000,Joe,I Wanna Know,4:57,1/1/2000,22,11.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,22,9.0
2000,Kandi,Don't Think I'm Not,3:50,8/5/2000,22,40.0
2000,Lil Bow Wow,Bounce With Me,3:22,8/19/2000,22,100.0
2000,Ludacris,What's Your Fantasy,4:16,9/30/2000,22,47.0
2000,Madonna,Music,3:45,8/12/2000,22,27.0
2000,"Moore, Mandy",I Wanna Be With You,4:12,6/17/2000,22,93.0
2000,"Mumba, Samantha",Gotta Tell You,3:19,9/9/2000,22,36.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,22,4.0
2000,N'Sync,Bye Bye Bye,3:15,1/29/2000,22,34.0
2000,N'Sync,It's Gonna Be Me,3:10,5/6/2000,22,23.0
2000,N'Sync,This I Promise You,4:23,9/30/2000,22,30.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,22,7.0
2000,Nine Days,Absolutely (Story Of...,3:09,5/6/2000,22,18.0
2000,Pink,Most Girls,4:06,8/12/2000,22,16.0
2000,Pink,There U Go,3:23,3/4/2000,22,9.0
2000,Red Hot Chili Peppers,Otherside,4:13,2/12/2000,22,45.0
2000,"Rimes, LeAnn",I Need You,3:42,5/27/2000,22,24.0
2000,Ruff Endz,No More,3:56,7/1/2000,22,22.0
2000,Santana,"Maria, Maria",4:18,2/12/2000,22,21.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,22,8.0
2000,Sisqo,Incomplete,3:52,6/24/2000,22,20.0
2000,Sisqo,Thong Song,4:05,1/29/2000,22,8.0
2000,Smash Mouth,Then The Morning Com...,3:04,10/30/1999,22,31.0
2000,Son By Four,A Puro Dolor (Purest...,3:30,4/8/2000,22,28.0
2000,Sonique,It Feels So Good,3:48,1/22/2000,22,31.0
2000,SoulDecision,Faded,3:25,7/8/2000,22,38.0
2000,Sting,Desert Rose,3:52,5/13/2000,22,32.0
2000,Third Eye Blind,Never Let You Go,3:57,1/22/2000,22,46.0
2000,Train,Meet Virginia,3:55,10/9/1999,22,37.0
2000,"Tritt, Travis",Best Of Intentions,4:15,8/19/2000,22,48.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,22,3.0
2000,matchbox twenty,Bent,4:12,4/29/2000,22,4.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,23,6.0
2000,Aaliyah,Try Again,4:03,3/18/2000,23,6.0
2000,"Aguilera, Christina",What A Girl Wants,3:18,11/27/1999,23,39.0
2000,Amber,Sexual,4:38,7/17/1999,23,76.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,23,20.0
2000,BBMak,Back Here,3:35,4/29/2000,23,16.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,1/1/2000,23,45.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,23,18.0
2000,Blink-182,All The Small Things,2:52,12/4/1999,23,43.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,23,13.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,23,5.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,23,10.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,23,6.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,23,10.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,23,14.0
2000,Dream,He Loves U Not,3:43,9/30/2000,23,10.0
2000,"Gray, Macy",I Try,3:52,2/19/2000,23,21.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,23,3.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,23,11.0
2000,Jagged Edge,Let's Get Married,4:23,5/6/2000,23,36.0
2000,Janet,Doesn't Really Matte...,4:17,6/17/2000,23,40.0
2000,Joe,I Wanna Know,4:57,1/1/2000,23,10.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,23,9.0
2000,Kandi,Don't Think I'm Not,3:50,8/5/2000,23,36.0
2000,Madonna,Music,3:45,8/12/2000,23,29.0
2000,"Moore, Mandy",I Wanna Be With You,4:12,6/17/2000,23,91.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,23,4.0
2000,N'Sync,Bye Bye Bye,3:15,1/29/2000,23,40.0
2000,N'Sync,It's Gonna Be Me,3:10,5/6/2000,23,28.0
2000,N'Sync,This I Promise You,4:23,9/30/2000,23,30.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,23,8.0
2000,Nine Days,Absolutely (Story Of...,3:09,5/6/2000,23,26.0
2000,Pink,Most Girls,4:06,8/12/2000,23,18.0
2000,Pink,There U Go,3:23,3/4/2000,23,12.0
2000,"Rimes, LeAnn",I Need You,3:42,5/27/2000,23,25.0
2000,Ruff Endz,No More,3:56,7/1/2000,23,23.0
2000,Santana,"Maria, Maria",4:18,2/12/2000,23,26.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,23,8.0
2000,Sisqo,Incomplete,3:52,6/24/2000,23,25.0
2000,Sisqo,Thong Song,4:05,1/29/2000,23,13.0
2000,Smash Mouth,Then The Morning Com...,3:04,10/30/1999,23,33.0
2000,Son By Four,A Puro Dolor (Purest...,3:30,4/8/2000,23,30.0
2000,Sonique,It Feels So Good,3:48,1/22/2000,23,38.0
2000,SoulDecision,Faded,3:25,7/8/2000,23,45.0
2000,Sting,Desert Rose,3:52,5/13/2000,23,42.0
2000,Train,Meet Virginia,3:55,10/9/1999,23,37.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,23,3.0
2000,matchbox twenty,Bent,4:12,4/29/2000,23,6.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,24,6.0
2000,Aaliyah,Try Again,4:03,3/18/2000,24,9.0
2000,"Aguilera, Christina",What A Girl Wants,3:18,11/27/1999,24,44.0
2000,Amber,Sexual,4:38,7/17/1999,24,69.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,24,20.0
2000,BBMak,Back Here,3:35,4/29/2000,24,22.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,1/1/2000,24,47.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,24,19.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,24,13.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,24,3.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,24,12.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,24,7.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,24,13.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,24,16.0
2000,Dream,He Loves U Not,3:43,9/30/2000,24,19.0
2000,"Gray, Macy",I Try,3:52,2/19/2000,24,27.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,24,3.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,24,20.0
2000,Jagged Edge,Let's Get Married,4:23,5/6/2000,24,47.0
2000,Janet,Doesn't Really Matte...,4:17,6/17/2000,24,41.0
2000,Joe,I Wanna Know,4:57,1/1/2000,24,12.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,24,7.0
2000,Kandi,Don't Think I'm Not,3:50,8/5/2000,24,41.0
2000,Madonna,Music,3:45,8/12/2000,24,44.0
2000,"Moore, Mandy",I Wanna Be With You,4:12,6/17/2000,24,91.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,24,8.0
2000,N'Sync,It's Gonna Be Me,3:10,5/6/2000,24,38.0
2000,N'Sync,This I Promise You,4:23,9/30/2000,24,39.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,24,10.0
2000,Nine Days,Absolutely (Story Of...,3:09,5/6/2000,24,30.0
2000,Pink,Most Girls,4:06,8/12/2000,24,21.0
2000,Pink,There U Go,3:23,3/4/2000,24,16.0
2000,"Rimes, LeAnn",I Need You,3:42,5/27/2000,24,30.0
2000,Ruff Endz,No More,3:56,7/1/2000,24,24.0
2000,Santana,"Maria, Maria",4:18,2/12/2000,24,36.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,24,12.0
2000,Sisqo,Incomplete,3:52,6/24/2000,24,31.0
2000,Sisqo,Thong Song,4:05,1/29/2000,24,17.0
2000,Smash Mouth,Then The Morning Com...,3:04,10/30/1999,24,35.0
2000,Son By Four,A Puro Dolor (Purest...,3:30,4/8/2000,24,32.0
2000,Sonique,It Feels So Good,3:48,1/22/2000,24,49.0
2000,SoulDecision,Faded,3:25,7/8/2000,24,50.0
2000,Sting,Desert Rose,3:52,5/13/2000,24,45.0
2000,Train,Meet Virginia,3:55,10/9/1999,24,42.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,24,6.0
2000,matchbox twenty,Bent,4:12,4/29/2000,24,9.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,25,6.0
2000,Aaliyah,Try Again,4:03,3/18/2000,25,13.0
2000,Amber,Sexual,4:38,7/17/1999,25,69.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,25,22.0
2000,BBMak,Back Here,3:35,4/29/2000,25,24.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,25,19.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,25,15.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,25,3.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,25,15.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,25,6.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,25,14.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,25,26.0
2000,Dream,He Loves U Not,3:43,9/30/2000,25,23.0
2000,"Gray, Macy",I Try,3:52,2/19/2000,25,34.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,25,2.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,25,22.0
2000,Joe,I Wanna Know,4:57,1/1/2000,25,10.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,25,9.0
2000,"Moore, Mandy",I Wanna Be With You,4:12,6/17/2000,25,90.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,25,11.0
2000,N'Sync,It's Gonna Be Me,3:10,5/6/2000,25,48.0
2000,N'Sync,This I Promise You,4:23,9/30/2000,25,41.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,25,11.0
2000,Nine Days,Absolutely (Story Of...,3:09,5/6/2000,25,36.0
2000,Pink,Most Girls,4:06,8/12/2000,25,26.0
2000,Pink,There U Go,3:23,3/4/2000,25,20.0
2000,"Rimes, LeAnn",I Need You,3:42,5/27/2000,25,41.0
2000,Ruff Endz,No More,3:56,7/1/2000,25,33.0
2000,Santana,"Maria, Maria",4:18,2/12/2000,25,48.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,25,14.0
2000,Sisqo,Incomplete,3:52,6/24/2000,25,32.0
2000,Sisqo,Thong Song,4:05,1/29/2000,25,24.0
2000,Smash Mouth,Then The Morning Com...,3:04,10/30/1999,25,41.0
2000,Son By Four,A Puro Dolor (Purest...,3:30,4/8/2000,25,39.0
2000,Sting,Desert Rose,3:52,5/13/2000,25,42.0
2000,Train,Meet Virginia,3:55,10/9/1999,25,46.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,25,6.0
2000,matchbox twenty,Bent,4:12,4/29/2000,25,12.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,26,5.0
2000,Aaliyah,Try Again,4:03,3/18/2000,26,14.0
2000,Amber,Sexual,4:38,7/17/1999,26,59.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,26,25.0
2000,BBMak,Back Here,3:35,4/29/2000,26,30.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,26,22.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,26,16.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,26,3.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,26,22.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,26,8.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,26,18.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,26,31.0
2000,Dream,He Loves U Not,3:43,9/30/2000,26,28.0
2000,"Gray, Macy",I Try,3:52,2/19/2000,26,40.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,26,2.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,26,27.0
2000,Joe,I Wanna Know,4:57,1/1/2000,26,6.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,26,10.0
2000,"Moore, Mandy",I Wanna Be With You,4:12,6/17/2000,26,89.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,26,15.0
2000,N'Sync,This I Promise You,4:23,9/30/2000,26,49.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,26,12.0
2000,Nine Days,Absolutely (Story Of...,3:09,5/6/2000,26,41.0
2000,Pink,Most Girls,4:06,8/12/2000,26,39.0
2000,Pink,There U Go,3:23,3/4/2000,26,22.0
2000,Ruff Endz,No More,3:56,7/1/2000,26,38.0
2000,Santana,"Maria, Maria",4:18,2/12/2000,26,47.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,26,17.0
2000,Sisqo,Incomplete,3:52,6/24/2000,26,46.0
2000,Sisqo,Thong Song,4:05,1/29/2000,26,31.0
2000,Smash Mouth,Then The Morning Com...,3:04,10/30/1999,26,48.0
2000,Son By Four,A Puro Dolor (Purest...,3:30,4/8/2000,26,35.0
2000,Sting,Desert Rose,3:52,5/13/2000,26,49.0
2000,Train,Meet Virginia,3:55,10/9/1999,26,50.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,26,1.0
2000,matchbox twenty,Bent,4:12,4/29/2000,26,13.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,27,5.0
2000,Aaliyah,Try Again,4:03,3/18/2000,27,16.0
2000,Amber,Sexual,4:38,7/17/1999,27,58.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,27,26.0
2000,BBMak,Back Here,3:35,4/29/2000,27,36.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,27,26.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,27,14.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,27,1.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,27,29.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,27,10.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,27,23.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,27,35.0
2000,Dream,He Loves U Not,3:43,9/30/2000,27,38.0
2000,"Gray, Macy",I Try,3:52,2/19/2000,27,46.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,27,3.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,27,34.0
2000,Joe,I Wanna Know,4:57,1/1/2000,27,4.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,27,10.0
2000,"Moore, Mandy",I Wanna Be With You,4:12,6/17/2000,27,86.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,27,19.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,27,12.0
2000,Nine Days,Absolutely (Story Of...,3:09,5/6/2000,27,48.0
2000,Pink,Most Girls,4:06,8/12/2000,27,46.0
2000,Pink,There U Go,3:23,3/4/2000,27,33.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,27,21.0
2000,Sisqo,Thong Song,4:05,1/29/2000,27,43.0
2000,Train,Meet Virginia,3:55,10/9/1999,27,50.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,27,2.0
2000,matchbox twenty,Bent,4:12,4/29/2000,27,19.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,28,4.0
2000,Aaliyah,Try Again,4:03,3/18/2000,28,23.0
2000,Amber,Sexual,4:38,7/17/1999,28,58.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,28,29.0
2000,BBMak,Back Here,3:35,4/29/2000,28,37.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,28,32.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,28,13.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,28,2.0
2000,Destiny's Child,Independent Women Pa...,3:38,9/23/2000,28,31.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,28,15.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,28,23.0
2000,"Dion, Celine",That's The Way It Is,4:03,11/13/1999,28,42.0
2000,Dream,He Loves U Not,3:43,9/30/2000,28,46.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,28,3.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,9/4/1999,28,49.0
2000,Joe,I Wanna Know,4:57,1/1/2000,28,5.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,28,15.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,28,24.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,28,17.0
2000,Pink,There U Go,3:23,3/4/2000,28,39.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,28,24.0
2000,Sisqo,Thong Song,4:05,1/29/2000,28,46.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,28,3.0
2000,matchbox twenty,Bent,4:12,4/29/2000,28,20.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,29,4.0
2000,Aaliyah,Try Again,4:03,3/18/2000,29,22.0
2000,Amber,Sexual,4:38,7/17/1999,29,49.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,29,35.0
2000,BBMak,Back Here,3:35,4/29/2000,29,42.0
2000,Blaque,Bring It All To Me,3:46,10/23/1999,29,42.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,29,17.0
2000,Creed,Higher,5:16,9/11/1999,29,43.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,29,2.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,29,24.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,29,34.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,29,2.0
2000,Joe,I Wanna Know,4:57,1/1/2000,29,4.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,29,18.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,29,23.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,29,19.0
2000,Pink,There U Go,3:23,3/4/2000,29,39.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,29,30.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,29,4.0
2000,matchbox twenty,Bent,4:12,4/29/2000,29,20.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,30,4.0
2000,Aaliyah,Try Again,4:03,3/18/2000,30,33.0
2000,Amber,Sexual,4:38,7/17/1999,30,44.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,30,33.0
2000,BBMak,Back Here,3:35,4/29/2000,30,45.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,30,19.0
2000,Creed,Higher,5:16,9/11/1999,30,41.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,30,3.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,30,30.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,30,37.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,30,2.0
2000,Joe,I Wanna Know,4:57,1/1/2000,30,5.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,30,23.0
2000,Lonestar,Amazed,4:25,6/5/1999,30,45.0
2000,Mya,Case Of The Ex (What...,3:50,8/19/2000,30,35.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,30,23.0
2000,Pink,There U Go,3:23,3/4/2000,30,41.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,30,34.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,30,7.0
2000,matchbox twenty,Bent,4:12,4/29/2000,30,24.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,31,4.0
2000,Aaliyah,Try Again,4:03,3/18/2000,31,36.0
2000,Amber,Sexual,4:38,7/17/1999,31,42.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,31,40.0
2000,BBMak,Back Here,3:35,4/29/2000,31,49.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,31,23.0
2000,Creed,Higher,5:16,9/11/1999,31,34.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,31,3.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,31,35.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,31,43.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,31,3.0
2000,Joe,I Wanna Know,4:57,1/1/2000,31,5.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,31,30.0
2000,Lonestar,Amazed,4:25,6/5/1999,31,45.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,31,33.0
2000,Pink,There U Go,3:23,3/4/2000,31,46.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,31,37.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,31,9.0
2000,matchbox twenty,Bent,4:12,4/29/2000,31,29.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,32,3.0
2000,Aaliyah,Try Again,4:03,3/18/2000,32,43.0
2000,Amber,Sexual,4:38,7/17/1999,32,46.0
2000,"Anthony, Marc",You Sang To Me,3:50,2/26/2000,32,44.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,32,29.0
2000,Creed,Higher,5:16,9/11/1999,32,28.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,32,3.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,5/13/2000,32,39.0
2000,Destiny's Child,Say My Name,4:31,12/25/1999,32,47.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,32,4.0
2000,Joe,I Wanna Know,4:57,1/1/2000,32,7.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,10/23/1999,32,42.0
2000,Lonestar,Amazed,4:25,6/5/1999,32,45.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,32,37.0
2000,Pink,There U Go,3:23,3/4/2000,32,44.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,32,46.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,32,10.0
2000,matchbox twenty,Bent,4:12,4/29/2000,32,28.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,33,3.0
2000,Amber,Sexual,4:38,7/17/1999,33,50.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,33,37.0
2000,Creed,Higher,5:16,9/11/1999,33,25.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,33,4.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,33,2.0
2000,Joe,I Wanna Know,4:57,1/1/2000,33,6.0
2000,Lonestar,Amazed,4:25,6/5/1999,33,23.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,33,36.0
2000,Savage Garden,I Knew I Loved You,4:07,10/23/1999,33,47.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,33,18.0
2000,matchbox twenty,Bent,4:12,4/29/2000,33,27.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,34,3.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,34,33.0
2000,Creed,Higher,5:16,9/11/1999,34,23.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,34,5.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,34,5.0
2000,Joe,I Wanna Know,4:57,1/1/2000,34,8.0
2000,Lonestar,Amazed,4:25,6/5/1999,34,17.0
2000,Nelly,(Hot S**t) Country G...,4:17,4/29/2000,34,49.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,34,20.0
2000,matchbox twenty,Bent,4:12,4/29/2000,34,30.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,35,4.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,35,34.0
2000,Creed,Higher,5:16,9/11/1999,35,22.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,35,5.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,35,8.0
2000,Joe,I Wanna Know,4:57,1/1/2000,35,5.0
2000,Lonestar,Amazed,4:25,6/5/1999,35,14.0
2000,Vertical Horizon,Everything You Want,4:01,1/22/2000,35,27.0
2000,matchbox twenty,Bent,4:12,4/29/2000,35,33.0
2000,3 Doors Down,Kryptonite,3:53,4/8/2000,36,5.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,3/18/2000,36,41.0
2000,Creed,Higher,5:16,9/11/1999,36,16.0
2000,Creed,With Arms Wide Open,3:52,5/13/2000,36,5.0
2000,"Hill, Faith",Breathe,4:04,11/6/1999,36,11.0
